98-left.mov,886,1920,57
4-,10,147,
101.mp4,720,1280,57
101_mirrored.mp4,720,1280,57
103.mp4,720,1280,54
104_mirrored.mp4,720,1280,54
108.mp4,886,1920,59
109.mp4,886,1920,53
112.mp4,886,1920,65
115.mp4,886,1920,52
115_mirrored.mp4,886,1920,52
117_mirrored.mp4,886,1920,51
119_mirrored.mp4,886,1920,46
120_mirrored.mp4,1080,2340,28
121_mirrored.mp4,886,1920,48
126.mp4,886,1920,52
129_mirrored.mp4,886,1920,42
131-right_mirrored.mov,1920,1080,54
132-right.mov,1920,1080,56
132-right_mirrored.mov,1920,1080,56
136-right.mov,1080,1920,53
136-right_mirrored.mov,1080,1920,54
137-right.mov,1080,1920,57
137-right_mirrored.mov,1080,1920,57
138-right_mirrored.mov,1080,1920,58
143-right.mov,1080,1920,63
143-right_mirrored.mov,1080,1920,62
144-right.mov,1080,1920,61
145-right.mov,1080,1920,59
146-right_mirrored.mov,1080,1920,60
149-right_mirrored.mov,1920,1080,59
151-right.mov,1920,1080,64
153-right_mirrored.mov,1920,1080,52
154-right.mov,1920,1080,53
155-right.mov,1920,1080,60
155-right_mirrored.mov,1920,1080,60
157-right_mirrored.mov,1080,1920,54
158-right_mirrored.mov,1080,1920,55
160-right_mirrored.mov,1080,1920,57
162-right_mirrored.mov,1080,1920,40
166-left.mov,1080,1920,46
169-left.mov,1080,1920,51
17-right.mp4,1920,1080,62
171-right.mov,1920,1080,56
173-left_mirrored.mov,1080,1920,58
175-left.mov,1080,1920,58
175-left_mirrored.mov,1080,1920,58
177-left.mov,1080,1920,70
191-left_mirrored.mov,1080,1920,52
195-left_mirrored.mov,1920,1080,38
197-left_mirrored.mov,1920,1080,43
199-left_mirrored.mov,1920,1080,54
201-left_mirrored.mov,1080,1920,51
202-left_mirrored.mov,1080,1920,61
208-right.mov,1920,1080,59
21-left.mp4,1920,1080,54
213-left_mirrored.mov,1920,1080,55
224-left.mov,1080,1920,54
225-left.mov,1080,1920,63
229-left.mov,1920,1080,50
236-right.mov,1080,1920,48
237-right_mirrored.mov,1080,1920,52
244-right.mov,1080,1920,49
245-right.mov,1080,1920,56
245-right_mirrored.mov,1080,1920,56
246-right_mirrored.mov,1080,1920,54
247-right_mirrored.mov,1080,1920,54
248-right_mirrored.mov,1080,1920,56
25-left.mp4,886,1920,49
25-left_mirrored.mp4,886,1920,49
253-right.mov,1080,1920,52
253-right_mirrored.mov,1080,1920,52
254-right_mirrored.mov,1080,1920,44
257-right_mirrored.mov,1080,1920,50
259-right.mov,1080,1920,47
259-right_mirrored.mov,1080,1920,48
26-right.mp4,886,1920,37
260-left_mirrored.mov,1080,1920,48
261-left_mirrored.mov,1080,1920,44
263-right_mirrored.mov,1080,1920,57
265-right.mov,1080,1920,46
265-right_mirrored.mov,1080,1920,46
266-right.mov,1080,1920,45
266-right_mirrored.mov,1080,1920,45
267-right.mov,1080,1920,44
267-right_mirrored.mov,1080,1920,44
268-right_mirrored.mov,1080,1920,51
27-left.mp4,886,1920,47
270-left.mov,1080,1920,48
270-left_mirrored.mov,1080,1920,48
28-left.mp4,886,1920,50
285-right.mov,1080,1920,46
292-left.mov,1080,1920,43
292-left_mirrored.mov,1080,1920,43
293-right_mirrored.mov,1080,1920,38
294-right.mov,1080,1920,39
296-right.mov,1080,1920,45
297-right.mov,1080,1920,46
297-right_mirrored.mov,1080,1920,46
300-right.mov,1080,1920,48
300-right_mirrored.mov,1080,1920,48
302-right.mov,1080,1920,47
302-right_mirrored.mov,1080,1920,47
304-right.mov,1080,1920,46
305-right.mov,1080,1920,42
307-right.mov,1080,1920,48
309-right.mov,1080,1920,41
31-left_mirrored.mp4,886,1920,43
310-left_mirrored.mov,1080,1920,37
311-left_mirrored.mov,1080,1920,47
33-left_mirrored.mp4,886,1920,47
34-right_mirrored.mp4,886,1920,45
35-right.mp4,886,1920,47
35-right_mirrored.mp4,886,1920,47
37-right.mp4,886,1920,45
37-right_mirrored.mp4,886,1920,45
43-left_mirrored.mp4,886,1920,46
5-left.mp4,1920,1080,48
53-right_mirrored.mp4,1920,1080,47
54-right.mp4,1920,1080,37
57-right.mp4,1080,1920,37
58-right.mp4,1920,1080,54
59-right.mp4,1920,1080,61
59-right_mirrored.mp4,1920,1080,61
6-left_mirrored.mp4,1920,1080,46
60-left.mp4,1280,720,50
60-left_mirrored.mp4,1280,720,50
63-right.mp4,1920,1080,51
64-right_mirrored.mp4,1920,1080,51
65-right_mirrored.mp4,1920,1080,56
66-right.mp4,1920,1080,49
66-right_mirrored.mp4,1920,1080,49
68-right.mp4,1920,1080,51
72-right.mp4,1920,1080,54
73-left.mp4,1080,1226,50
74-right_mirrored.mp4,1920,1080,36
77-right_mirrored.mp4,1920,1080,31
78-right.mp4,1920,1080,31
78-right_mirrored.mp4,1920,1080,31
80-right_mirrored.mp4,1920,1080,56
83-left.mov,886,1920,54
85-right_mirrored.mov,960,982,43
86-left_mirrored.mov,960,982,48
87-left_mirrored.mov,960,982,43
88-left_mirrored.mov,960,982,44
94-right.mp4,1920,1080,41
95-right_mirrored.mp4,886,1920,50
97-left.mov,886,1920,55
99-left.mov,886,1920,43
5+,11,59,
1-left.mp4,1920,1080,50
12-left.mp4,1920,1080,51
12-left_mirrored.mp4,1920,1080,51
175-left.mov,1080,1920,58
175-left_mirrored.mov,1080,1920,58
180-left.mov,1080,1920,63
181-left_mirrored.mov,1080,1920,63
182-left_mirrored.mov,1080,1920,58
183-left.mov,1080,1920,55
183-left_mirrored.mov,1080,1920,55
184-left.mov,1080,1920,51
184-left_mirrored.mov,1080,1920,51
185-right.mov,1920,1080,50
185-right_mirrored.mov,1920,1080,50
186-right.mov,1920,1080,57
186-right_mirrored.mov,1920,1080,57
187-right.mov,1920,1080,50
187-right_mirrored.mov,1920,1080,50
188-right_mirrored.mov,1920,1080,57
189-right.mov,1920,1080,53
189-right_mirrored.mov,1920,1080,53
2-left_mirrored.mp4,1920,1080,50
226-left.mov,1080,1920,54
232-right.mp4,1920,1080,30
232-right_mirrored.mp4,1920,1080,30
274-right_mirrored.mov,1080,1920,46
275-right.mov,1080,1920,44
275-right_mirrored.mov,1080,1920,44
280-left_mirrored.mov,1080,1920,49
46-left.mov,886,1920,48
46-left_mirrored.mov,886,1920,48
47-right.mp4,1080,1720,53
47-right_mirrored.mp4,1080,1720,53
48-left.mp4,1920,1080,49
48-left_mirrored.mp4,1920,1080,49
50-left.mp4,1920,1080,57
50-left_mirrored.mp4,1920,1080,57
51-left_mirrored.mp4,1920,1080,55
56-left.mp4,1920,1080,59
56-left_mirrored.mp4,1920,1080,59
67-left.mov,886,1920,50
67-left_mirrored.mov,886,1920,50
72-right.mp4,1920,1080,54
76-right.mp4,1920,1080,53
76-right_mirrored.mp4,1920,1080,53
79-right.mp4,1920,1080,54
81-left.mp4,1920,1080,44
81-left_mirrored.mp4,1920,1080,44
82-left.mp4,1920,1080,50
82-left_mirrored.mp4,1920,1080,50
84-right.mov,886,1920,53
84-right_mirrored.mov,886,1920,53
92-right.mp4,1920,1080,52
92-right_mirrored.mp4,1920,1080,52
93-right_mirrored.mp4,1920,1080,52
94-right.mp4,1920,1080,41
94-right_mirrored.mp4,1920,1080,41
98-left.mov,886,1920,57
98-left_mirrored.mov,886,1920,57
5-,12,59,
11-left_mirrored.mp4,1920,1080,49
127.mp4,886,1920,52
131-right_mirrored.mov,1920,1080,54
132-right.mov,1920,1080,56
143-right.mov,1080,1920,63
145-right.mov,1080,1920,59
145-right_mirrored.mov,1080,1920,59
148-right_mirrored.mov,1920,1080,62
149-right_mirrored.mov,1920,1080,59
15-right .mp4,1280,720,28
155-right.mov,1920,1080,60
157-right_mirrored.mov,1080,1920,54
162-right_mirrored.mov,1080,1920,40
166-left_mirrored.mov,1080,1920,46
17-right.mp4,1920,1080,62
174-left.mov,1920,1080,42
20-left_mirrored.mp4,1920,1080,45
201-left.mov,1080,1920,51
204-left_mirrored.mov,1080,1920,66
208-right_mirrored.mov,1920,1080,59
21-left.mp4,1920,1080,54
219-left_mirrored.mov,1920,1080,53
227-left.mov,1920,1080,51
234-right.mov,1080,1920,47
235-right_mirrored.mov,1080,1920,57
237-right_mirrored.mov,1080,1920,52
24-left_mirrored.mp4,886,1920,47
243-right_mirrored.mov,1080,1920,49
248-right.mov,1080,1920,56
250-left_mirrored.mov,1080,1920,54
253-right_mirrored.mov,1080,1920,52
27-left.mp4,886,1920,47
273-right.mov,1080,1920,51
277-right.mov,1080,1920,43
28-left_mirrored.mp4,886,1920,50
287-right_mirrored.mov,1080,1920,46
296-right.mov,1080,1920,45
297-right.mov,1080,1920,46
299-right_mirrored.mov,1080,1920,53
3-left_mirrored.mp4,1920,1080,51
300-right_mirrored.mov,1080,1920,48
303-right.mov,1080,1920,52
307-right_mirrored.mov,1080,1920,47
32-left.mp4,886,1920,42
43-left.mp4,886,1920,46
43-left_mirrored.mp4,886,1920,46
54-right.mp4,1920,1080,37
55-right_mirrored.mp4,1920,1080,47
65-right_mirrored.mp4,1920,1080,56
66-right.mp4,1920,1080,49
71-right_mirrored.mp4,1920,1080,46
74-right.mp4,1920,1080,36
75-right.mp4,1920,1080,46
77-right_mirrored.mp4,1920,1080,31
78-right.mp4,1920,1080,31
78-right_mirrored.mp4,1920,1080,31
87-left_mirrored.mov,960,982,43
97-left_mirrored.mov,886,1920,55
99-left.mov,886,1920,43
6+,13,208,
1-left.mp4,1920,1080,50
1-left_mirrored.mp4,1920,1080,50
102_mirrored.mp4,720,1280,58
11-left.mp4,1920,1080,49
11-left_mirrored.mp4,1920,1080,49
112.mp4,886,1920,65
112_mirrored.mp4,886,1920,65
116.mp4,886,1920,54
116_mirrored.mp4,886,1920,54
117.mp4,886,1920,51
117_mirrored.mp4,886,1920,51
118.mp4,886,1920,60
12-left.mp4,1920,1080,51
12-left_mirrored.mp4,1920,1080,51
124.mp4,886,1920,71
124_mirrored.mp4,886,1920,71
128_mirrored.mp4,886,1920,48
13-right.mp4,1920,1080,37
13-right_mirrored.mp4,1920,1080,37
132-right.mov,1920,1080,56
132-right_mirrored.mov,1920,1080,56
133-right.mov,1920,1080,51
133-right_mirrored.mov,1920,1080,51
134-right.mov,1920,1080,57
134-right_mirrored.mov,1920,1080,57
135-right_mirrored.mov,1920,1080,56
136-right.mov,1080,1920,53
136-right_mirrored.mov,1080,1920,54
137-right.mov,1080,1920,57
138-right.mov,1080,1920,58
138-right_mirrored.mov,1080,1920,58
139-right.mov,1080,1920,57
139-right_mirrored.mov,1080,1920,57
14-right_mirrored.mp4,1280,720,32
141-right.mov,1080,1920,52
141-right_mirrored.mov,1080,1920,52
148-right_mirrored.mov,1920,1080,62
149-right_mirrored.mov,1920,1080,59
150-right_mirrored.mov,1920,1080,39
160-right_mirrored.mov,1080,1920,57
161-right.mov,1080,1920,47
161-right_mirrored.mov,1080,1920,47
163-right.mov,1080,1920,50
163-right_mirrored.mov,1080,1920,50
164-right.mov,1080,1920,49
164-right_mirrored.mov,1080,1920,49
165-left.mov,1080,1920,49
166-left.mov,1080,1920,46
166-left_mirrored.mov,1080,1920,46
168-left.mov,1080,1920,46
169-left.mov,1080,1920,51
169-left_mirrored.mov,1080,1920,52
170-right.mov,1920,1080,50
170-right_mirrored.mov,1920,1080,50
171-right_mirrored.mov,1920,1080,56
172-right.mov,1080,1920,55
172-right_mirrored.mov,1080,1920,55
173-left_mirrored.mov,1080,1920,58
174-left.mov,1920,1080,42
175-left_mirrored.mov,1080,1920,58
18-right.mp4,1920,1080,52
18-right_mirrored.mp4,1920,1080,52
180-left.mov,1080,1920,63
180-left_mirrored.mov,1080,1920,62
181-left.mov,1080,1920,63
181-left_mirrored.mov,1080,1920,63
182-left.mov,1080,1920,58
182-left_mirrored.mov,1080,1920,58
183-left.mov,1080,1920,55
185-right.mov,1920,1080,50
185-right_mirrored.mov,1920,1080,50
186-right.mov,1920,1080,57
187-right.mov,1920,1080,50
187-right_mirrored.mov,1920,1080,50
189-right.mov,1920,1080,53
19-right.mp4,1280,720,48
19-right_mirrored.mp4,1280,720,48
190-left.mov,1080,1920,48
190-left_mirrored.mov,1080,1920,48
191-left.mov,1080,1920,52
191-left_mirrored.mov,1080,1920,52
192-left.mov,1080,1920,52
192-left_mirrored.mov,1080,1920,52
193-left.mov,1080,1920,55
193-left_mirrored.mov,1080,1920,55
194-left.mov,1080,1920,51
194-left_mirrored.mov,1080,1920,51
196-left.mov,1920,1080,53
196-left_mirrored.mov,1920,1080,53
2-left.mp4,1920,1080,50
2-left_mirrored.mp4,1920,1080,50
20-left.mp4,1920,1080,45
20-left_mirrored.mp4,1920,1080,45
222-left.mov,1080,1920,43
222-left_mirrored.mov,1080,1920,43
223-left.mov,1080,1920,52
223-left_mirrored.mov,1080,1920,52
224-left.mov,1080,1920,54
225-left.mov,1080,1920,63
225-left_mirrored.mov,1080,1920,63
226-left.mov,1080,1920,54
226-left_mirrored.mov,1080,1920,54
227-left.mov,1920,1080,51
227-left_mirrored.mov,1920,1080,51
228-left.mov,1920,1080,45
228-left_mirrored.mov,1920,1080,45
229-left.mov,1920,1080,50
229-left_mirrored.mov,1920,1080,50
232-right.mp4,1920,1080,30
243-right.mov,1080,1920,49
248-right.mov,1080,1920,56
249-right.mov,1080,1920,56
249-right_mirrored.mov,1080,1920,55
252-right.mov,1080,1920,46
252-right_mirrored.mov,1080,1920,47
253-right.mov,1080,1920,52
253-right_mirrored.mov,1080,1920,52
258-right.mov,1080,1920,50
258-right_mirrored.mov,1080,1920,50
259-right.mov,1080,1920,47
259-right_mirrored.mov,1080,1920,48
260-left.mov,1080,1920,48
260-left_mirrored.mov,1080,1920,48
272-right.mov,1080,1920,52
273-right.mov,1080,1920,51
273-right_mirrored.mov,1080,1920,51
274-right.mov,1080,1920,46
274-right_mirrored.mov,1080,1920,46
275-right.mov,1080,1920,44
276-right.mov,1080,1920,45
277-right.mov,1080,1920,43
277-right_mirrored.mov,1080,1920,44
278-right.mov,1080,1920,53
279-right_mirrored.mov,1080,1920,55
280-left.mov,1080,1920,49
280-left_mirrored.mov,1080,1920,49
281-left_mirrored.mov,1080,1920,48
288-right.mov,1080,1920,52
288-right_mirrored.mov,1080,1920,52
289-right.mov,1080,1920,49
289-right_mirrored.mov,1080,1920,49
300-right.mov,1080,1920,48
300-right_mirrored.mov,1080,1920,48
302-right.mov,1080,1920,47
302-right_mirrored.mov,1080,1920,47
308-right.mov,1080,1920,46
308-right_mirrored.mov,1080,1920,46
309-right.mov,1080,1920,41
309-right_mirrored.mov,1080,1920,41
310-left.mov,1080,1920,37
310-left_mirrored.mov,1080,1920,37
44-right.mp4,1920,1080,41
44-right_mirrored.mp4,1920,1080,41
45-right.mp4,1234,1080,52
45-right_mirrored.mp4,1234,1080,52
46-left.mov,886,1920,48
46-left_mirrored.mov,886,1920,48
47-right.mp4,1080,1720,53
47-right_mirrored.mp4,1080,1720,53
48-left.mp4,1920,1080,49
48-left_mirrored.mp4,1920,1080,49
5-left.mp4,1920,1080,48
5-left_mirrored.mp4,1920,1080,48
50-left.mp4,1920,1080,57
50-left_mirrored.mp4,1920,1080,57
51-left_mirrored.mp4,1920,1080,55
52-left.mp4,1920,1080,56
52-left_mirrored.mp4,1920,1080,56
56-left.mp4,1920,1080,59
57-right.mp4,1080,1920,37
6-left_mirrored.mp4,1920,1080,46
61-right.mp4,1920,1080,35
61-right_mirrored.mp4,1920,1080,35
62-right.mp4,1920,1080,55
62-right_mirrored.mp4,1920,1080,55
67-left.mov,886,1920,50
68-right_mirrored.mp4,1920,1080,51
7-left.mp4,1920,1080,50
7-left_mirrored.mp4,1920,1080,50
72-right.mp4,1920,1080,54
73-left.mp4,1080,1226,50
73-left_mirrored.mp4,1080,1226,50
76-right.mp4,1920,1080,53
76-right_mirrored.mp4,1920,1080,53
79-right.mp4,1920,1080,54
79-right_mirrored.mp4,1920,1080,54
8-left.mp4,1920,1080,52
8-left_mirrored.mp4,1920,1080,52
81-left.mp4,1920,1080,44
82-left_mirrored.mp4,1920,1080,50
84-right.mov,886,1920,53
84-right_mirrored.mov,886,1920,53
86-left.mov,960,982,48
86-left_mirrored.mov,960,982,48
87-left_mirrored.mov,960,982,43
88-left_mirrored.mov,960,982,44
89-right.mp4,1080,1914,49
89-right_mirrored.mp4,1080,1914,49
92-right.mp4,1920,1080,52
92-right_mirrored.mp4,1920,1080,52
93-right_mirrored.mp4,1920,1080,52
94-right_mirrored.mp4,1920,1080,41
97-left.mov,886,1920,55
97-left_mirrored.mov,886,1920,55
98-left.mov,886,1920,57
98-left_mirrored.mov,886,1920,57
99-left.mov,886,1920,43
99-left_mirrored.mov,886,1920,43
6-,14,208,
100-left_mirrored.mov,1280,720,57
101_mirrored.mp4,720,1280,57
103_mirrored.mp4,720,1280,54
104.mp4,720,1280,54
105_mirrored.mp4,720,1280,53
106.mp4,720,1280,54
106_mirrored.mp4,720,1280,54
107.mov,720,1280,47
109.mp4,886,1920,53
109_mirrored.mp4,886,1920,53
110.mp4,886,1920,54
111.mp4,886,1920,56
111_mirrored.mp4,886,1920,56
113.mp4,886,1920,58
113_mirrored.mp4,886,1920,58
115.mp4,886,1920,52
115_mirrored.mp4,886,1920,52
119.mp4,886,1920,46
120.mp4,1080,2340,28
120_mirrored.mp4,1080,2340,28
121.mp4,886,1920,47
122_mirrored.mp4,886,1920,37
123.mp4,886,1920,48
123_mirrored.mp4,886,1920,48
125.mp4,886,1920,43
125_mirrored.mp4,886,1920,43
126_mirrored.mp4,886,1920,52
127.mp4,886,1920,52
129.mp4,886,1920,42
130.mp4,886,1920,44
130_mirrored.mp4,886,1920,44
131-right.mov,1920,1080,54
142-right.mov,1080,1920,51
143-right.mov,1080,1920,63
143-right_mirrored.mov,1080,1920,62
144-right.mov,1080,1920,61
145-right_mirrored.mov,1080,1920,59
146-right.mov,1080,1920,60
147-right.mov,1920,1080,62
15-right .mp4,1280,720,28
15-right _mirrored.mp4,1280,720,28
151-right_mirrored.mov,1920,1080,64
153-right.mov,1920,1080,52
153-right_mirrored.mov,1920,1080,52
155-right.mov,1920,1080,60
156-right_mirrored.mov,1920,1080,54
158-right.mov,1080,1920,55
158-right_mirrored.mov,1080,1920,55
159-right_mirrored.mov,1080,1920,52
16-right.mp4,1280,720,45
162-right_mirrored.mov,1080,1920,40
176-left.mov,1080,1920,66
177-left_mirrored.mov,1080,1920,70
178-left.mov,1080,1920,46
178-left_mirrored.mov,1080,1920,47
179-left.mov,1080,1920,45
184-left.mov,1080,1920,51
197-left_mirrored.mov,1920,1080,43
199-left.mov,1920,1080,54
199-left_mirrored.mov,1920,1080,54
200-left.mov,1080,1920,24
200-left_mirrored.mov,1080,1920,24
201-left.mov,1080,1920,51
201-left_mirrored.mov,1080,1920,51
202-left.mov,1080,1920,61
204-left.mov,1080,1920,66
204-left_mirrored.mov,1080,1920,66
206-right.mov,1920,1080,58
207-right.mov,1920,1080,54
207-right_mirrored.mov,1920,1080,54
208-right.mov,1920,1080,59
208-right_mirrored.mov,1920,1080,59
209-right.mov,1920,1080,57
21-left_mirrored.mp4,1920,1080,54
210-right_mirrored.mov,1920,1080,64
212-left_mirrored.mov,1920,1080,51
215-left_mirrored.mov,1920,1080,60
216-left_mirrored.mov,1920,1080,52
217-left.mov,1920,1080,55
217-left_mirrored.mov,1920,1080,55
218-left.mov,1920,1080,60
219-left.mov,1920,1080,53
219-left_mirrored.mov,1920,1080,53
220-left_mirrored.mov,1920,1080,52
221-left.mov,1920,1080,54
23-left_mirrored.mp4,720,1280,52
230-left.mov,1920,1080,57
230-left_mirrored.mov,1920,1080,57
231-left.mov,1920,1080,55
231-left_mirrored.mov,1920,1080,55
232-right_mirrored.mov,1080,1920,52
233-right.mov,1080,1920,58
234-right_mirrored.mov,1080,1920,47
235-right.mov,1080,1920,58
235-right_mirrored.mov,1080,1920,57
236-right.mov,1080,1920,48
237-right.mov,1080,1920,52
238-right_mirrored.mov,1080,1920,50
239-right.mov,1080,1920,53
239-right_mirrored.mov,1080,1920,53
24-left.mp4,886,1920,47
240-left.mov,1080,1920,50
240-left_mirrored.mov,1080,1920,50
241-left.mov,1080,1920,50
242-right.mov,1080,1920,56
242-right_mirrored.mov,1080,1920,56
244-right_mirrored.mov,1080,1920,49
245-right_mirrored.mov,1080,1920,56
246-right.mov,1080,1920,54
246-right_mirrored.mov,1080,1920,54
247-right_mirrored.mov,1080,1920,54
25-left.mp4,886,1920,49
250-left.mov,1080,1920,54
254-right_mirrored.mov,1080,1920,44
255-right_mirrored.mov,1080,1920,50
256-right.mov,1080,1920,51
256-right_mirrored.mov,1080,1920,51
257-right.mov,1080,1920,49
257-right_mirrored.mov,1080,1920,50
26-right.mp4,886,1920,37
26-right_mirrored.mp4,886,1920,37
261-left.mov,1080,1920,44
261-left_mirrored.mov,1080,1920,44
262-right_mirrored.mov,1080,1920,62
263-right.mov,1080,1920,57
268-right_mirrored.mov,1080,1920,51
269-right.mov,1080,1920,53
270-left_mirrored.mov,1080,1920,48
271-left.mov,1080,1920,48
271-left_mirrored.mov,1080,1920,48
28-left.mp4,886,1920,50
283-right.mov,1080,1920,45
283-right_mirrored.mov,1080,1920,44
284-right.mov,1080,1920,46
284-right_mirrored.mov,1080,1920,46
285-right_mirrored.mov,1080,1920,46
286-right_mirrored.mov,1080,1920,48
287-right.mov,1080,1920,46
287-right_mirrored.mov,1080,1920,46
29-left.mp4,886,1920,50
29-left_mirrored.mp4,886,1920,50
290-left.mov,1080,1920,51
290-left_mirrored.mov,1080,1920,51
291-left_mirrored.mov,1080,1920,46
292-left.mov,1080,1920,43
293-right_mirrored.mov,1080,1920,38
294-right.mov,1080,1920,39
295-right_mirrored.mov,1080,1920,44
296-right_mirrored.mov,1080,1920,45
297-right.mov,1080,1920,46
299-right.mov,1080,1920,53
299-right_mirrored.mov,1080,1920,53
3-left_mirrored.mp4,1920,1080,51
30-left.mp4,886,1920,39
30-left_mirrored.mp4,886,1920,39
301-left.mov,1080,1920,51
301-left_mirrored.mov,1080,1920,51
303-right.mov,1080,1920,52
304-right_mirrored.mov,1080,1920,46
305-right_mirrored.mov,1080,1920,42
306-right.mov,1080,1920,51
306-right_mirrored.mov,1080,1920,50
307-right.mov,1080,1920,48
307-right_mirrored.mov,1080,1920,47
311-left.mov,1080,1920,47
311-left_mirrored.mov,1080,1920,47
32-left.mp4,886,1920,42
32-left_mirrored.mp4,886,1920,42
33-left.mp4,886,1920,47
34-right_mirrored.mp4,886,1920,45
35-right_mirrored.mp4,886,1920,47
36-right.mp4,886,1920,51
36-right_mirrored.mp4,886,1920,51
37-right.mp4,886,1920,45
37-right_mirrored.mp4,886,1920,45
38-right_mirrored.mp4,886,1920,52
39-right.mp4,886,1920,48
39-right_mirrored.mp4,886,1920,48
4-left_mirrored.mp4,1920,1080,48
40-right.mp4,886,1920,44
40-right_mirrored.mp4,886,1920,44
41-right_mirrored.mp4,886,1920,48
42-right.mp4,886,1920,46
43-left.mp4,886,1920,46
49-right.mov,896,1080,50
49-right_mirrored.mov,896,1080,50
54-right.mp4,1920,1080,37
54-right_mirrored.mp4,1920,1080,37
55-right_mirrored.mp4,1920,1080,47
58-right_mirrored.mp4,1920,1080,54
60-left.mp4,1280,720,50
63-right_mirrored.mp4,1920,1080,51
64-right.mp4,1920,1080,51
65-right.mp4,1920,1080,56
65-right_mirrored.mp4,1920,1080,56
66-right.mp4,1920,1080,49
66-right_mirrored.mp4,1920,1080,49
74-right.mp4,1920,1080,36
77-right_mirrored.mp4,1920,1080,31
78-right_mirrored.mp4,1920,1080,31
80-right.mp4,1920,1080,56
80-right_mirrored.mp4,1920,1080,56
83-left.mov,886,1920,54
85-right_mirrored.mov,960,982,43
90-right.mp4,1080,1730,44
91-right.mp4,1920,1080,51
91-right_mirrored.mp4,1920,1080,51
95-right_mirrored.mp4,886,1920,50
